Year,m,d,Time,Time zone,Precipitation amount (mm),Snow depth (cm),Air temperature (degC),Maximum temperature (degC),Minimum temperature (degC)
1990,3,11,00:00,UTC,2.8,0,0,3,-2.5
1990,3,12,00:00,UTC,3,2,-0.8,0.4,-1.2
1990,3,13,00:00,UTC,0,5,-2.7,-0.8,-4
1990,3,14,00:00,UTC,-1,5,-4.1,-0.4,-10.4
1990,3,15,00:00,UTC,0.6,3,1.4,3,-1.1
1990,3,16,00:00,UTC,0.2,0,4.1,5.9,2.6
1990,3,17,00:00,UTC,-1,-1,5.6,9.8,3
1990,3,18,00:00,UTC,-1,-1,3.9,7,2
1990,3,19,00:00,UTC,0.2,-1,5.7,9,2.8
1990,3,20,00:00,UTC,-1,-1,4.1,7.6,3
1990,3,21,00:00,UTC,7.2,-1,3.1,6.1,1.1
1990,3,22,00:00,UTC,-1,-1,4.8,6.7,2.6
1990,3,23,00:00,UTC,0,-1,4.4,7.4,3
1990,3,24,00:00,UTC,5.8,-1,3.4,5.7,0.3
1990,3,25,00:00,UTC,-1,-1,4,6.6,2.6
1990,3,26,00:00,UTC,-1,-1,2.4,5.4,1.3
1990,3,27,00:00,UTC,-1,-1,0.1,2.5,-3.5
1990,3,28,00:00,UTC,-1,-1,2.3,4.5,0.3
1990,3,29,00:00,UTC,-1,-1,2.6,4.8,0.6
1990,3,30,00:00,UTC,0.2,-1,4.1,6.7,2.4
1990,3,31,00:00,UTC,-1,-1,4.6,7.7,2.5
1990,4,1,00:00,UTC,-1,-1,6.7,11.1,2.5
1990,4,2,00:00,UTC,6.7,-1,2.5,7.2,0.2
1990,4,3,00:00,UTC,0.1,0,5.7,10.9,0.1
1990,4,4,00:00,UTC,0.1,-1,4.9,9.7,4.2
1990,4,5,00:00,UTC,0,-1,1.1,4.3,-1.9
1990,4,6,00:00,UTC,1.8,-1,4.2,6.7,0.9
1990,4,7,00:00,UTC,0.1,-1,-0.3,4.2,-2.1
1990,4,8,00:00,UTC,-1,0,0.5,4.3,-3.1
1990,4,9,00:00,UTC,-1,-1,3.4,6,-0.3
1990,4,10,00:00,UTC,-1,-1,4.2,6.9,3
1990,4,11,00:00,UTC,-1,-1,3.2,6,1.7
1990,4,12,00:00,UTC,-1,-1,3.5,7.4,-1.9
1990,4,13,00:00,UTC,0,-1,3.3,5.4,-0.4
1990,4,14,00:00,UTC,0,-1,1.9,4.2,1
1990,4,15,00:00,UTC,0.4,-1,5.1,11.2,-0.8
1990,4,16,00:00,UTC,2.5,-1,7.7,11,5.8
1990,4,17,00:00,UTC,-1,-1,5,7.3,4
1990,4,18,00:00,UTC,0.6,-1,7,11.5,2
1990,4,19,00:00,UTC,2,-1,8.7,12,5.6
1990,4,20,00:00,UTC,0,-1,11.2,16.5,6.3
1990,4,21,00:00,UTC,-1,-1,10.4,14.3,7
1990,4,22,00:00,UTC,-1,-1,9.2,12.5,6.9
1990,4,23,00:00,UTC,0,-1,9.6,14.5,3.3
1990,4,24,00:00,UTC,0,-1,10.5,14.4,6.1
1990,4,25,00:00,UTC,-1,-1,10.3,14.8,4.8
1990,4,26,00:00,UTC,-1,-1,10.3,15,4.6
1990,4,27,00:00,UTC,-1,-1,10.3,14.3,6.1
1990,4,28,00:00,UTC,-1,-1,10.6,16.5,5.3
1990,4,29,00:00,UTC,0,-1,6.9,10.5,2.7
1990,4,30,00:00,UTC,-1,-1,10.5,18.3,6.6
1990,5,1,00:00,UTC,-1,-1,11.9,16.4,9.8
1990,5,2,00:00,UTC,-1,-1,13.4,21,5
1990,5,3,00:00,UTC,-1,-1,18.6,25,10.1
1990,5,4,00:00,UTC,-1,-1,14.3,20.2,10.3
1990,5,5,00:00,UTC,-1,-1,17.1,24.4,9.5
1990,5,6,00:00,UTC,0.6,-1,17.2,22.6,10.5
1990,5,7,00:00,UTC,-1,-1,13.7,19.6,10.1
1990,5,8,00:00,UTC,-1,-1,8.1,12.8,3
1990,5,9,00:00,UTC,-1,-1,11.5,16.1,8.6
1990,5,10,00:00,UTC,-1,-1,9.6,14.4,3.5
1990,5,11,00:00,UTC,-1,-1,9.7,12.6,7.5
1990,5,12,00:00,UTC,-1,-1,8.1,11.2,2.6
1990,5,13,00:00,UTC,-1,-1,9.6,14.1,4.2
1990,5,14,00:00,UTC,0.1,-1,10.1,12.1,7.6
1990,5,15,00:00,UTC,2.2,-1,10.4,12.5,9.3
1990,5,16,00:00,UTC,2.5,-1,10.1,12.7,8.9
1990,5,17,00:00,UTC,0.9,-1,6.8,9.9,4.5
1990,5,18,00:00,UTC,2.8,-1,6.3,11.4,3.6
1990,5,19,00:00,UTC,-1,-1,6.6,10.5,1.5
1990,5,20,00:00,UTC,-1,-1,9.2,13,4.5
1990,5,21,00:00,UTC,0,-1,8.1,11.2,4.2
1990,5,22,00:00,UTC,0.8,-1,9.2,12.9,7.4
1990,5,23,00:00,UTC,1.3,-1,9.8,13.3,7.2
1990,5,24,00:00,UTC,0.1,-1,9.7,13.2,8.1
1990,5,25,00:00,UTC,5.5,-1,9,12.3,4.9
1990,5,26,00:00,UTC,1.9,-1,9.4,12.7,7.2
1990,5,27,00:00,UTC,3.9,-1,7,9.9,5.3
1990,5,28,00:00,UTC,-1,-1,7.7,10.3,5
1990,5,29,00:00,UTC,-1,-1,8.6,11.6,4.7
1990,5,30,00:00,UTC,-1,-1,9,12.2,4.4
1990,5,31,00:00,UTC,13.1,-1,10.3,13.6,5.8
1990,6,1,00:00,UTC,-1,-1,14.2,18,9.2
1990,6,2,00:00,UTC,0.1,-1,13.2,16.9,11
1990,6,3,00:00,UTC,-1,-1,15.7,20.6,12.4
1990,6,4,00:00,UTC,-1,-1,17.8,22.4,11.5
1990,6,5,00:00,UTC,0,-1,17.7,21.1,16
1990,6,6,00:00,UTC,-1,-1,12.6,16.4,11.3
1990,6,7,00:00,UTC,-1,-1,10.9,13.2,9.2
1990,6,8,00:00,UTC,-1,-1,11.9,15.2,6
1990,6,9,00:00,UTC,-1,-1,14.7,18.6,8.4
1990,6,10,00:00,UTC,0,-1,15.7,20.4,9.8
1990,6,11,00:00,UTC,0.9,-1,13.8,17,11.3
1990,6,12,00:00,UTC,0,-1,13.9,17.6,10.6
1990,6,13,00:00,UTC,2.7,-1,14,18.5,10.1
1990,6,14,00:00,UTC,6.5,-1,11,14.5,10.2
1990,6,15,00:00,UTC,1.4,-1,11.9,15.2,6.5
1990,6,16,00:00,UTC,2.1,-1,9.6,12.6,8.2
1990,6,17,00:00,UTC,-1,-1,11.6,14.6,7.9
1990,6,18,00:00,UTC,4.4,-1,11.1,12.7,10.3
1990,6,19,00:00,UTC,-1,-1,14.1,19.4,7.4
1990,6,20,00:00,UTC,-1,-1,15.4,20,10.8
1990,6,21,00:00,UTC,-1,-1,14.2,18.3,11.1
1990,6,22,00:00,UTC,-1,-1,14.5,16.5,13
1990,6,23,00:00,UTC,-1,-1,17.1,20.8,12.7
1990,6,24,00:00,UTC,-1,-1,19,21.5,14.5
1990,6,25,00:00,UTC,-1,-1,18.9,22.5,15
1990,6,26,00:00,UTC,-1,-1,17.6,21.5,13.6
1990,6,27,00:00,UTC,-1,-1,17.9,20.8,14.2
1990,6,28,00:00,UTC,1.6,-1,16.4,19.4,12.3
1990,6,29,00:00,UTC,-1,-1,16.9,18.6,15.8
1990,6,30,00:00,UTC,-1,-1,18.3,22.4,14.4
1990,7,1,00:00,UTC,-1,-1,15.8,20.2,10.4
1990,7,2,00:00,UTC,20.5,-1,15.4,17.7,13.8
1990,7,3,00:00,UTC,-1,-1,16.2,19.5,13.6
1990,7,4,00:00,UTC,-1,-1,16.2,19.4,14.1
1990,7,5,00:00,UTC,0.1,-1,17,20,13.8
1990,7,6,00:00,UTC,0,-1,17.5,19.8,16.7
1990,7,7,00:00,UTC,0.2,-1,16.7,18.9,15.4
1990,7,8,00:00,UTC,1.8,-1,17.2,19.7,14.9
1990,7,9,00:00,UTC,2.3,-1,15.6,18.4,13.7
1990,7,10,00:00,UTC,0.2,-1,16.5,19,15.3
1990,7,11,00:00,UTC,14.4,-1,16.7,19.3,13.9
1990,7,12,00:00,UTC,0.8,-1,16.6,19.2,14.4
1990,7,13,00:00,UTC,7.5,-1,15.8,18.6,12.1
1990,7,14,00:00,UTC,9.5,-1,15.2,19,10.6
1990,7,15,00:00,UTC,22.5,-1,12.8,16.2,11.5
1990,7,16,00:00,UTC,-1,-1,15.5,19.3,12.9
1990,7,17,00:00,UTC,17.2,-1,15,19.7,11.2
1990,7,18,00:00,UTC,-1,-1,15.6,19.4,12.7
1990,7,19,00:00,UTC,11,-1,16.6,23.5,12.5
1990,7,20,00:00,UTC,1,-1,16.2,18.9,14.3
1990,7,21,00:00,UTC,0,-1,15.9,18.7,14.2
1990,7,22,00:00,UTC,0,-1,17.9,22,12.3
1990,7,23,00:00,UTC,-1,-1,17.8,21.2,13.5
1990,7,24,00:00,UTC,-1,-1,17.1,19.9,16.2
1990,7,25,00:00,UTC,-1,-1,16,19,13.4
1990,7,26,00:00,UTC,-1,-1,15.2,17.9,11.8
1990,7,27,00:00,UTC,0.2,-1,17.7,22.6,13.2
1990,7,28,00:00,UTC,-1,-1,17.8,21.7,15.6
1990,7,29,00:00,UTC,-1,-1,15.6,18.2,10.6
1990,7,30,00:00,UTC,-1,-1,17.4,20.5,13.9
1990,7,31,00:00,UTC,0.1,-1,17.4,20.5,14.5
1990,8,1,00:00,UTC,0,-1,17.2,21.1,14.2
1990,8,2,00:00,UTC,2,-1,18.9,24.2,13.8
1990,8,3,00:00,UTC,-1,-1,19.7,24,13.6
1990,8,4,00:00,UTC,-1,-1,19.7,22.4,17.8
1990,8,5,00:00,UTC,0.2,-1,19.4,22.7,17.5
1990,8,6,00:00,UTC,3,-1,17.4,19.5,16
1990,8,7,00:00,UTC,1.5,-1,15.9,18.6,11.8
1990,8,8,00:00,UTC,1.4,-1,16.4,19.5,13
1990,8,9,00:00,UTC,0.8,-1,16.2,18.3,14.6
1990,8,10,00:00,UTC,0.2,-1,15.4,17.3,13.6
1990,8,11,00:00,UTC,13.6,-1,14.8,17.2,13
1990,8,12,00:00,UTC,-1,-1,16,19.3,13.3
1990,8,13,00:00,UTC,-1,-1,17,20.6,12.2
1990,8,14,00:00,UTC,-1,-1,17.8,21.9,13.1
1990,8,15,00:00,UTC,-1,-1,18.7,22.5,13
1990,8,16,00:00,UTC,-1,-1,19.6,23.1,14.9
1990,8,17,00:00,UTC,0.8,-1,20.1,22,18.3
1990,8,18,00:00,UTC,0,-1,17.3,19.9,15.3
1990,8,19,00:00,UTC,0,-1,16.5,20,12.1
1990,8,20,00:00,UTC,-1,-1,16.3,19.9,12.3
1990,8,21,00:00,UTC,-1,-1,15.8,20.3,10.6
1990,8,22,00:00,UTC,2.3,-1,14.9,17.5,13.2
1990,8,23,00:00,UTC,3.8,-1,14.8,19.4,13.2
1990,8,24,00:00,UTC,-1,-1,14.5,18.5,11.1
1990,8,25,00:00,UTC,7.9,-1,13.3,17.5,8.2
1990,8,26,00:00,UTC,-1,-1,12.8,16.5,10.5
1990,8,27,00:00,UTC,-1,-1,13.4,18.5,8.2
1990,8,28,00:00,UTC,0.2,-1,14.8,17.5,11.5
1990,8,29,00:00,UTC,4,-1,14.9,17.9,10
1990,8,30,00:00,UTC,-1,-1,15.4,17.5,14.8
1990,8,31,00:00,UTC,-1,-1,14,18.2,9
1990,9,1,00:00,UTC,-1,-1,12.1,14.9,9
1990,9,2,00:00,UTC,-1,-1,11.1,13,9
1990,9,3,00:00,UTC,-1,-1,11.7,16.3,7.5
1990,9,4,00:00,UTC,-1,-1,11.1,13.9,8.7
1990,9,5,00:00,UTC,10.4,-1,11.3,14.2,8.5
1990,9,6,00:00,UTC,15.9,-1,12,15.4,10.5
1990,9,7,00:00,UTC,2.6,-1,12.4,13.7,10.3
1990,9,8,00:00,UTC,1,-1,13,14,12.5
1990,9,9,00:00,UTC,0.2,-1,14.1,15.8,12.8
1990,9,10,00:00,UTC,-1,-1,12.7,15.8,11.6
1990,9,11,00:00,UTC,0,-1,8.6,11.8,6.9
1990,9,12,00:00,UTC,-1,-1,8,10.9,4.1
1990,9,13,00:00,UTC,0.5,-1,8.1,10.4,5.3
1990,9,14,00:00,UTC,9.6,-1,10.4,14,5.3
1990,9,15,00:00,UTC,4.8,-1,10.4,13.2,8.8
1990,9,16,00:00,UTC,-1,-1,9.1,13.3,5
1990,9,17,00:00,UTC,-1,-1,8.9,13,3.4
1990,9,18,00:00,UTC,1,-1,10.3,12.4,8.5
1990,9,19,00:00,UTC,2.4,-1,10.5,12.5,7
1990,9,20,00:00,UTC,6.9,-1,10.5,12.5,9.2
1990,9,21,00:00,UTC,3.1,-1,11,13,10.3
1990,9,22,00:00,UTC,13.8,-1,8.7,11,7.9
1990,9,23,00:00,UTC,0.1,-1,5.7,8,3.1
1990,9,24,00:00,UTC,0,-1,6.6,7.6,5.5
1990,9,25,00:00,UTC,6.6,-1,6.2,8,5
1990,9,26,00:00,UTC,1.1,-1,4.5,6.8,3.2
1990,9,27,00:00,UTC,0,-1,5.3,9,2.3
1990,9,28,00:00,UTC,6.1,-1,8.3,11.4,3
1990,9,29,00:00,UTC,2.9,-1,8.8,11.3,6
1990,9,30,00:00,UTC,0.7,-1,6.2,9.4,4.5
1990,10,1,00:00,UTC,-1,-1,4.4,6.7,1.7
1990,10,2,00:00,UTC,1.7,-1,4.3,8.4,2.4
1990,10,3,00:00,UTC,2.5,-1,5.3,6.7,0.3
1990,10,4,00:00,UTC,7.1,-1,7.5,8.5,6.2
1990,10,5,00:00,UTC,5.1,-1,9.4,11.1,7.6
1990,10,6,00:00,UTC,8,-1,8.9,11.1,8.2
1990,10,7,00:00,UTC,11.4,-1,6.7,8.6,6.2
1990,10,8,00:00,UTC,0.5,-1,5.9,9,4.8
1990,10,9,00:00,UTC,5,-1,8,10.6,2.5
1990,10,10,00:00,UTC,-1,-1,10.2,12,8.8
1990,10,11,00:00,UTC,0,-1,8.4,11.6,6.6
1990,10,12,00:00,UTC,-1,-1,5.3,9.5,3
1990,10,13,00:00,UTC,-1,-1,5.4,8.8,-0.8
1990,10,14,00:00,UTC,-1,-1,10.1,12,8.6
1990,10,15,00:00,UTC,-1,-1,9.4,10.2,9
1990,10,16,00:00,UTC,0.1,-1,9.1,9.7,8.6
1990,10,17,00:00,UTC,0.1,-1,9.5,10.3,8.5
1990,10,18,00:00,UTC,0.4,-1,7.6,9.4,6.4
1990,10,19,00:00,UTC,7.6,-1,6.5,7.8,5.7
1990,10,20,00:00,UTC,0.2,-1,1.9,6,0.6
1990,10,21,00:00,UTC,-1,-1,0.7,2.8,-1.3
1990,10,22,00:00,UTC,-1,-1,3,9.6,-5.3
1990,10,23,00:00,UTC,-1,-1,5.8,8,3.8
1990,10,24,00:00,UTC,-1,-1,4.9,7.5,2.9
1990,10,25,00:00,UTC,-1,-1,4.2,6.8,-1.1
1990,10,26,00:00,UTC,-1,-1,7,9.5,6
1990,10,27,00:00,UTC,-1,-1,4.8,6.4,4
1990,10,28,00:00,UTC,-1,-1,5.1,6.2,4
1990,10,29,00:00,UTC,-1,-1,4.7,6.3,3.3
1990,10,30,00:00,UTC,6.6,-1,5.3,6.1,4
1990,10,31,00:00,UTC,25.4,-1,2.9,5.6,1.5
1990,11,1,00:00,UTC,6.8,-1,4.6,6.3,1.1
1990,11,2,00:00,UTC,5.2,-1,5.9,6.6,5
1990,11,3,00:00,UTC,4.2,-1,3.9,6.2,1
1990,11,4,00:00,UTC,3.8,-1,2.9,6,0.2
1990,11,5,00:00,UTC,0.1,-1,1.7,3.6,-1.1
1990,11,6,00:00,UTC,-1,-1,2.8,6,1.2
1990,11,7,00:00,UTC,0,-1,2,4.8,-1.2
1990,11,8,00:00,UTC,-1,-1,2.8,4.7,-1.1
1990,11,9,00:00,UTC,-1,-1,3.9,5,1.5
1990,11,10,00:00,UTC,-1,-1,4,6,2.5
1990,11,11,00:00,UTC,0,-1,1.4,3.8,-1.8
1990,11,12,00:00,UTC,0,-1,-0.6,1.2,-4
1990,11,13,00:00,UTC,0,-1,2.1,3.2,-0.1
1990,11,14,00:00,UTC,-1,0,-1.2,3.8,-4
1990,11,15,00:00,UTC,0.8,-1,-1.5,0.3,-5.3
1990,11,16,00:00,UTC,6.5,0,2.5,5.6,-0.2
1990,11,17,00:00,UTC,14.4,-1,4.5,7,1
1990,11,18,00:00,UTC,0.1,-1,1.4,2.8,0.4
1990,11,19,00:00,UTC,4.5,-1,0.1,1.2,-2.5
1990,11,20,00:00,UTC,7.5,0,-3.5,2,-7.2
1990,11,21,00:00,UTC,0.1,9,-8.8,-6.7,-11.5
1990,11,22,00:00,UTC,-1,9,-11.8,-10.3,-16.5
1990,11,23,00:00,UTC,-1,9,-3.5,-0.8,-12.4
1990,11,24,00:00,UTC,-1,9,-3.7,-0.1,-9.5
1990,11,25,00:00,UTC,7.5,8,-0.4,1,-1.9
1990,11,26,00:00,UTC,2,11,1.6,2.5,-1.6
1990,11,27,00:00,UTC,0.3,8,0.3,2.6,-1.5
1990,11,28,00:00,UTC,1.7,8,0.2,3.4,-4.3
1990,11,29,00:00,UTC,0.1,5,0.5,3.4,-1.9
1990,11,30,00:00,UTC,0.1,5,-4.7,-1.4,-6.8
1990,12,1,00:00,UTC,0.1,5,-1.3,1.6,-6.5
1990,12,2,00:00,UTC,0,5,0.7,4.6,-5.7
1990,12,3,00:00,UTC,-1,0,4.9,6.8,3.2
1990,12,4,00:00,UTC,-1,0,1.8,3.9,-0.2
1990,12,5,00:00,UTC,-1,0,-2.2,0.1,-4.9
1990,12,6,00:00,UTC,4,0,-1.2,2.8,-6.9
1990,12,7,00:00,UTC,11.5,-1,4.5,5.7,2.3
1990,12,8,00:00,UTC,6.1,-1,2.9,5.5,1.8
1990,12,9,00:00,UTC,1.3,1,-0.4,3.2,-1.5
1990,12,10,00:00,UTC,-1,4,-0.3,0.8,-1.7
1990,12,11,00:00,UTC,0.3,4,-0.6,-0.1,-1.8
1990,12,12,00:00,UTC,0.2,2,2.5,3.4,-0.9
1990,12,13,00:00,UTC,-1,-1,-0.3,3.4,-4.4
1990,12,14,00:00,UTC,-1,-1,-4.4,-1.9,-6.6
1990,12,15,00:00,UTC,0,-1,-6.4,-3.8,-8.5
1990,12,16,00:00,UTC,0,-1,-0.2,1.1,-6.8
1990,12,17,00:00,UTC,0,-1,0.1,1.5,-1.5
1990,12,18,00:00,UTC,0.3,0,0.2,0.8,-1.5
1990,12,19,00:00,UTC,0.9,1,-0.7,0.4,-2.1
1990,12,20,00:00,UTC,2.6,4,-0.5,1.8,-3.5
1990,12,21,00:00,UTC,2.3,4,-0.2,2.6,-1.7
1990,12,22,00:00,UTC,-1,5,-5.7,0.4,-7.4
1990,12,23,00:00,UTC,0.5,5,-1.7,0.6,-7.2
1990,12,24,00:00,UTC,0.2,4,2,2.7,0
1990,12,25,00:00,UTC,-1,0,-0.3,2.1,-1.3
1990,12,26,00:00,UTC,0.1,0,-1.4,-0.2,-2.7
1990,12,27,00:00,UTC,0.8,0,0.6,2.3,-2.2
1990,12,28,00:00,UTC,0.2,0,3.1,3.7,1.9
1990,12,29,00:00,UTC,4.6,-1,2,2.9,0.6
1990,12,30,00:00,UTC,0.8,0,2.2,3.2,1
1990,12,31,00:00,UTC,0.1,-1,0.4,2,-1
1991,1,1,00:00,UTC,-1,0,-4.1,-0.4,-5.9
1991,1,2,00:00,UTC,2.1,0,-4.1,-1.3,-8.2
1991,1,3,00:00,UTC,8.5,6,0.3,1.2,-2.5
1991,1,4,00:00,UTC,2.3,8,0.4,2,-1.1
1991,1,5,00:00,UTC,5.9,7,1.7,3,-0.5
1991,1,6,00:00,UTC,5,5,2,3.3,0.5
1991,1,7,00:00,UTC,1.8,3,1.4,2.3,0.7
1991,1,8,00:00,UTC,3.6,3,1.5,3,-1
1991,1,9,00:00,UTC,10.8,3,1.8,2.5,0.2
1991,1,10,00:00,UTC,18.5,2,1.9,3.4,0.1
1991,1,11,00:00,UTC,0.1,4,-3.7,3.2,-7.5
1991,1,12,00:00,UTC,10.9,4,-10.3,-6.8,-11.8
1991,1,13,00:00,UTC,0,18,-11.8,-9,-17
1991,1,14,00:00,UTC,0,16,-4.8,-3,-10.2
1991,1,15,00:00,UTC,0,13,-4.5,0.1,-8.5
1991,1,16,00:00,UTC,0,13,-3.2,0.1,-6.5
1991,1,17,00:00,UTC,-1,12,-3.5,-2.3,-9.4
1991,1,18,00:00,UTC,-1,12,-0.1,2,-5
1991,1,19,00:00,UTC,-1,12,0.1,1.4,-2.5
1991,1,20,00:00,UTC,4.7,11,1.5,2.5,0.1
1991,1,21,00:00,UTC,1.2,6,1,2.5,-0.4
1991,1,22,00:00,UTC,-1,6,-1.1,1.3,-5
1991,1,23,00:00,UTC,-1,6,3.6,4.9,0.5
1991,1,24,00:00,UTC,-1,5,-0.8,4.4,-2.6
1991,1,25,00:00,UTC,0.1,5,3.5,7.4,-2.5
1991,1,26,00:00,UTC,-1,5,-3.2,6.6,-8
1991,1,27,00:00,UTC,1.5,5,-5.6,-1.1,-11.8
1991,1,28,00:00,UTC,0.1,9,0.5,1.8,-1.5
1991,1,29,00:00,UTC,0.1,9,-8.1,0.5,-14.8
1991,1,30,00:00,UTC,0.1,9,-13.1,-6.6,-20.6
1991,1,31,00:00,UTC,0.1,9,-1.3,0.4,-7
1991,2,1,00:00,UTC,0.1,10,-1.5,0,-1.8
1991,2,2,00:00,UTC,-1,10,-6.1,-1.4,-7.9
1991,2,3,00:00,UTC,-1,10,-7,-4.2,-8.8
1991,2,4,00:00,UTC,-1,10,-6.5,-2.2,-9.4
1991,2,5,00:00,UTC,0.1,9,-9.4,-6,-12.4
1991,2,6,00:00,UTC,0,9,-8.3,-5.7,-10.2
1991,2,7,00:00,UTC,0.1,9,-10.6,-7,-15.5
1991,2,8,00:00,UTC,0.1,9,-7.4,-7,-9
1991,2,9,00:00,UTC,0.4,9,-5.7,-5.3,-8
1991,2,10,00:00,UTC,0,10,-7.6,-5.6,-9.3
1991,2,11,00:00,UTC,0,10,-10.2,-8.3,-12.7
1991,2,12,00:00,UTC,2.7,10,-9.7,-8.6,-11.8
1991,2,13,00:00,UTC,1.8,13,-9,-8.2,-10.3
1991,2,14,00:00,UTC,2,12,-5.9,-3.4,-9.3
1991,2,15,00:00,UTC,0.7,13,-3.6,-1.7,-4.9
1991,2,16,00:00,UTC,1.5,14,-7.4,-4.7,-11.1
1991,2,17,00:00,UTC,0.1,17,-8.4,-4.9,-11.6
1991,2,18,00:00,UTC,0.1,17,-11.1,-7.5,-14.4
1991,2,19,00:00,UTC,0,17,-8.8,-3.4,-16
1991,2,20,00:00,UTC,0.7,17,-1.6,0.9,-6.5
1991,2,21,00:00,UTC,0.1,14,1.5,1.8,0.5
1991,2,22,00:00,UTC,0.1,9,1.2,1.5,0.2
1991,2,23,00:00,UTC,7.2,8,0.8,1.5,0
1991,2,24,00:00,UTC,0.1,11,2,3,0.1
1991,2,25,00:00,UTC,0,7,2.1,3.2,1.4
1991,2,26,00:00,UTC,0.2,4,0.2,2.5,-2.1
1991,2,27,00:00,UTC,-1,4,-3.7,-1.4,-5.8
1991,2,28,00:00,UTC,-1,4,-3.4,-1.5,-5.2
1991,3,1,00:00,UTC,-1,4,-3.2,-1.8,-5.5
1991,3,2,00:00,UTC,-1,4,-3.9,-1.6,-6.4
1991,3,3,00:00,UTC,0,4,-3.9,-0.9,-8.4
1991,3,4,00:00,UTC,0.4,4,-0.8,0.5,-3.2
1991,3,5,00:00,UTC,0,4,0.1,1,-1.3
1991,3,6,00:00,UTC,-1,4,-0.1,1,-1.3
1991,3,7,00:00,UTC,-1,4,0.4,1.8,-0.7
1991,3,8,00:00,UTC,-1,4,0.2,2.5,-2
1991,3,9,00:00,UTC,-1,3,-1,2.5,-3.3
1991,3,10,00:00,UTC,0,3,-2.1,-1.1,-3.5
1991,3,11,00:00,UTC,0.2,3,0.8,1.5,-1.7
1991,3,12,00:00,UTC,0.1,1,1.1,2,0.3
1991,3,13,00:00,UTC,0.1,1,-1.2,1.8,-4.2
1991,3,14,00:00,UTC,10.4,1,-2.7,0.5,-5.5
1991,3,15,00:00,UTC,0.1,10,-0.6,1,-2.2
1991,3,16,00:00,UTC,-1,8,-4.3,1.4,-12.1
1991,3,17,00:00,UTC,-1,8,-0.4,2.3,-6.4
1991,3,18,00:00,UTC,1.6,7,0.4,1.1,-0.3
1991,3,19,00:00,UTC,1.1,5,1.9,3,0
1991,3,20,00:00,UTC,7.2,2,1.5,3,0.7
1991,3,21,00:00,UTC,0.6,1,2.2,3.6,0.8
1991,3,22,00:00,UTC,11.4,0,2.4,3.1,1.7
1991,3,23,00:00,UTC,0.1,0,2,3.2,1.1
1991,3,24,00:00,UTC,0.3,0,0.9,2.5,0.3
1991,3,25,00:00,UTC,0,0,0.9,2.6,-0.6
1991,3,26,00:00,UTC,-1,0,3,6.8,-1
1991,3,27,00:00,UTC,-1,0,-0.6,3.9,-3
1991,3,28,00:00,UTC,-1,0,-0.7,3.3,-5.6
1991,3,29,00:00,UTC,-1,0,3.2,8.6,-2.1
1991,3,30,00:00,UTC,4.8,0,1.7,4.7,0.3
1991,3,31,00:00,UTC,0.1,1,1.6,5.2,-0.8
1991,4,1,00:00,UTC,1.8,0,1.1,3.3,-1.5
1991,4,2,00:00,UTC,5.9,0,2.3,4.3,-1.5
1991,4,3,00:00,UTC,0.1,-1,4,6.3,2.6
1991,4,4,00:00,UTC,0.5,-1,5,9.5,2.2
1991,4,5,00:00,UTC,0.9,-1,5.4,7.8,2.3
1991,4,6,00:00,UTC,-1,-1,5.5,8.8,2
1991,4,7,00:00,UTC,0.5,-1,5,9,2.3
1991,4,8,00:00,UTC,0.1,-1,5.1,8.8,1.3
1991,4,9,00:00,UTC,2.1,-1,3,6.7,0.8
1991,4,10,00:00,UTC,0.1,-1,3.8,7.1,1.1
1991,4,11,00:00,UTC,-1,-1,2.2,7.6,-2.1
1991,4,12,00:00,UTC,-1,-1,5.6,12.5,-1.5
1991,4,13,00:00,UTC,-1,-1,8.1,14,0.2
1991,4,14,00:00,UTC,0.2,-1,5.7,9.3,3
1991,4,15,00:00,UTC,1.2,-1,2.7,5.6,-1
1991,4,16,00:00,UTC,0.3,-1,2.5,5.5,0.2
1991,4,17,00:00,UTC,0.1,1,1.1,4.1,-0.5
1991,4,18,00:00,UTC,0,0,0.4,2.6,-2.6
1991,4,19,00:00,UTC,1.3,0,0.6,3.2,-1
1991,4,20,00:00,UTC,0,0,0.8,3.4,-1.2
1991,4,21,00:00,UTC,0,-1,-0.1,3.7,-3.7
1991,4,22,00:00,UTC,0,-1,0.5,3,-3.5
1991,4,23,00:00,UTC,-1,-1,2.7,6.5,-0.9
1991,4,24,00:00,UTC,0.4,-1,3.8,8,-1.7
1991,4,25,00:00,UTC,-1,-1,4.2,9,-0.8
1991,4,26,00:00,UTC,-1,-1,5.9,10,0.7
1991,4,27,00:00,UTC,-1,-1,4.1,7.2,2
1991,4,28,00:00,UTC,-1,-1,3.8,6.6,1.5
1991,4,29,00:00,UTC,-1,-1,6.3,10.4,2.8
1991,4,30,00:00,UTC,0.3,-1,8.5,12.4,5.6
1991,5,1,00:00,UTC,10.6,-1,8,12.3,5.4
1991,5,2,00:00,UTC,1.1,-1,6.3,8.8,4.5
1991,5,3,00:00,UTC,2.6,-1,4.8,8.3,3
1991,5,4,00:00,UTC,-1,-1,8.3,12.4,4
1991,5,5,00:00,UTC,-1,-1,7.5,11.9,4.5
1991,5,6,00:00,UTC,-1,-1,7,11.8,1.5
1991,5,7,00:00,UTC,-1,-1,4.4,9,0.9
1991,5,8,00:00,UTC,-1,-1,6.2,10.5,-1.4
